strategy,parameter,name,filename,N,size,periodic,symmetry,heuristic,attempts,contradictions,successes,contradiction_rate,avg_observations
Relative,0.6,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.6,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1591.1
Relative,0.6,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2779.2
Relative,0.6,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,3459.7
Relative,0.6,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,679
Relative,0.6,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1096.7
Relative,0.6,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,908.4
Relative,0.6,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1232.1
Relative,0.6,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1982.7
Relative,0.6,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,4579.6
Relative,0.6,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.6,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,831.6
Relative,0.6,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,968.6
Relative,0.6,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1738.2
Relative,0.6,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,224.1
Relative,0.6,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,644.5
Relative,0.6,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,508.5
Relative,0.6,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.6,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.6,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,302.1
Relative,0.6,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.6,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,416.5
Relative,0.6,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,495.6
Relative,0.6,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1348.2
Relative,0.6,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4279.5
Relative,0.6,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,883
Relative,0.6,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,4,96,4,9041.4
Relative,0.6,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,7,93,7,8640.6
Relative,0.6,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,1,99,1,7491
Relative,0.6,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4263.7
Relative,0.6,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1974.1
Relative,0.6,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1080.2
Relative,0.7,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.7,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.7,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1655.1
Relative,0.7,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.7,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,1,99,1,2863.2
Relative,0.7,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,871.5
Relative,0.7,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,842.6
Relative,0.7,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1446.3
Relative,0.7,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.9
Relative,0.7,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.7,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.7,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.7,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.7,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.7,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.7,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,761
Relative,0.7,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.7,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,301.6
Relative,0.7,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,355.8
Relative,0.7,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,605.8
Relative,0.7,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,628.5
Relative,0.7,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,629.4
Relative,0.7,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.7,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.5
Relative,0.7,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,1,99,1,2779
Relative,0.7,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2392.1
Relative,0.7,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,844.5
Relative,0.7,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.7,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,425.4
Relative,0.7,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,209.3
Relative,0.7,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.7,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1593.7
Relative,0.7,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1821.9
Relative,0.7,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,5521
Relative,0.7,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,694.6
Relative,0.7,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1101.7
Relative,0.7,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,911.9
Relative,0.7,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1248.2
Relative,0.7,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1982.3
Relative,0.7,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,5,95,5,5644.5
Relative,0.7,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.7,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.9
Relative,0.7,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,995.6
Relative,0.7,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,767
Relative,0.7,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,2240.2
Relative,0.7,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,658.9
Relative,0.7,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,509.3
Relative,0.7,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.7,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.7,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,303.7
Relative,0.7,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.7,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,415.8
Relative,0.7,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,496
Relative,0.7,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1349
Relative,0.7,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4297.4
Relative,0.7,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,877.8
Relative,0.7,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,3,97,3,9205.1
Relative,0.7,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,5,95,5,7036.8
Relative,0.7,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,4,96,4,11188
Relative,0.7,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4162.9
Relative,0.7,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1975.4
Relative,0.7,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1099.6
Relative,0.8,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.8,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.8,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,669.7
Relative,0.8,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.8,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,1,99,1,2825.3
Relative,0.8,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,899.1
Relative,0.8,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,842.8
Relative,0.8,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,449.1
Relative,0.8,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,702.3
Relative,0.8,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.8,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.8,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.8,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.8,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.8,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.8,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,773.1
Relative,0.8,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.8,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,304.3
Relative,0.8,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,357
Relative,0.8,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,607.2
Relative,0.8,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,634.4
Relative,0.8,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,635.1
Relative,0.8,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.8,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.3
Relative,0.8,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,0,100,0,1883
Relative,0.8,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,2,98,2,2382.4
Relative,0.8,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,843.2
Relative,0.8,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.8,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,425.6
Relative,0.8,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,211.3
Relative,0.8,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.8,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1598.7
Relative,0.8,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,4844.5
Relative,0.8,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,4641
Relative,0.8,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,687.6
Relative,0.8,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,101.2
Relative,0.8,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,914
Relative,0.8,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,2237.3
Relative,0.8,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1985.1
Relative,0.8,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,4635.4
Relative,0.8,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.8,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,832.1
Relative,0.8,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1052.5
Relative,0.8,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1756.2
Relative,0.8,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,248.5
Relative,0.8,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,674.5
Relative,0.8,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,1,99,1,1520.9
Relative,0.8,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.8,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.8,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,305.9
Relative,0.8,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.8,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,422
Relative,0.8,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,496.6
Relative,0.8,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1350.9
Relative,0.8,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4316.2
Relative,0.8,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,892.5
Relative,0.8,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,7,93,7,12679.9
Relative,0.8,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,7,93,7,8869.4
Relative,0.8,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,3,97,3,10431.5
Relative,0.8,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4354.1
Relative,0.8,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1980.8
Relative,0.8,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1108.8
Relative,0.9,Chess,Chess_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1
Relative,0.9,Skyline,Skyline_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,636.7
Relative,0.9,Flowers,Flowers_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,672.2
Relative,0.9,Hogs,Hogs_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,699.2
Relative,0.9,Hogs,Hogs_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,1926.3
Relative,0.9,Knot,Knot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,885.8
Relative,0.9,LessRooms,LessRooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,844.7
Relative,0.9,Mountains,Mountains_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,451.8
Relative,0.9,Office,Office_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,703.3
Relative,0.9,Paths,Paths_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1116.8
Relative,0.9,Platformer,Platformer_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,567.2
Relative,0.9,Platformer,Platformer_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,476.6
Relative,0.9,RedMaze,RedMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,634.4
Relative,0.9,Rooms,Rooms_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,588.7
Relative,0.9,Rule126,Rule126_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,118
Relative,0.9,SimpleKnot,SimpleKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,788.9
Relative,0.9,SimpleMaze,SimpleMaze_N2_size48.png,2,48,False,8,Entropy,100,0,100,0,1238
Relative,0.9,SimpleWall,SimpleWall_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,305.1
Relative,0.9,SimpleWall,SimpleWall_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,358.7
Relative,0.9,SimpleWall,SimpleWall_N2_size48.png,2,48,True,2,Entropy,100,0,100,0,608.5
Relative,0.9,SimpleWall,SimpleWall_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,628.5
Relative,0.9,TrickKnot,TrickKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,631.8
Relative,0.9,Village,Village_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,542
Relative,0.9,Water,Water_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,268.7
Relative,0.9,Cat,Cat_N3_size80.png,3,80,True,2,Entropy,100,5,95,5,6873.6
Relative,0.9,Cats,Cats_N3_size48.png,3,48,True,2,Entropy,100,1,99,1,1415
Relative,0.9,Skyline2,Skyline2_N3_size48.png,3,48,True,2,Entropy,100,0,100,0,845.9
Relative,0.9,Angular,Angular_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,700.3
Relative,0.9,City,City_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,425.8
Relative,0.9,ColoredCity,ColoredCity_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,211.5
Relative,0.9,Dungeon,Dungeon_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1269.3
Relative,0.9,Lake,Lake_N3_size60.png,3,60,True,8,Entropy,100,0,100,0,1598.4
Relative,0.9,Link,Link_N3_size48.png,3,48,True,8,Entropy,100,8,92,8,8889.8
Relative,0.9,Link2,Link2_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,4487.2
Relative,0.9,Mazelike,Mazelike_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,693.3
Relative,0.9,Nested,Nested_N3_size48.png,3,48,True,8,Entropy,100,3,97,3,3094.2
Relative,0.9,MagicOffice,MagicOffice_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,919.7
Relative,0.9,Office2,Office2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1281
Relative,0.9,Qud,Qud_N3_size80.png,3,80,True,8,Entropy,100,0,100,0,1986
Relative,0.9,RedDot,RedDot_N3_size48.png,3,48,True,8,Entropy,100,5,95,5,5590.3
Relative,0.9,ScaledMaze,ScaledMaze_N2_size48.png,2,48,True,8,Entropy,100,0,100,0,2134.6
Relative,0.9,Sewers,Sewers_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,833.6
Relative,0.9,Skew1,Skew1_N3_size48.png,3,48,True,8,Entropy,100,2,98,2,3125.2
Relative,0.9,Skew2,Skew2_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,841.4
Relative,0.9,SmileCity,SmileCity_N3_size48.png,3,48,True,8,Entropy,100,4,96,4,4228.1
Relative,0.9,Spirals,Spirals_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,693.6
Relative,0.9,Town,Town_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,529.9
Relative,0.9,Wall,Wall_N2_size48.png,2,48,False,1,Entropy,100,0,100,0,391.7
Relative,0.9,Wall,Wall_N3_size48.png,3,48,False,2,Entropy,100,0,100,0,343.5
Relative,0.9,Wall,Wall_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,306.8
Relative,0.9,Lines,Lines_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,764.1
Relative,0.9,WalledDot,WalledDot_N3_size48.png,3,48,False,8,Entropy,100,0,100,0,424.8
Relative,0.9,NotKnot,NotKnot_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,500.7
Relative,0.9,Sand,Sand_N3_size48.png,3,48,True,8,Entropy,100,0,100,0,1352
Relative,0.9,Wrinkles,Wrinkles_N3_size120.png,3,120,True,8,MRV,100,0,100,0,4339
Relative,0.9,3Bricks,3Bricks_N3_size48.png,3,48,True,1,Entropy,100,0,100,0,944.6
Relative,0.9,Circle,Circle_N3_size90.png,3,90,True,1,MRV,100,15,85,15,21210.4
Relative,0.9,Circle,Circle_N4_size90.png,4,90,True,1,MRV,100,17,83,17,18693.9
Relative,0.9,Disk,Disk_N3_size90.png,3,90,True,1,MRV,100,13,87,13,20446.4
Relative,0.9,Disk,Disk_N3_size90.png,3,90,True,8,MRV,100,0,100,0,4760.6
Relative,0.9,Disk,Disk_N4_size90.png,4,90,True,8,MRV,100,0,100,0,1988.9
Relative,0.9,BrownFox,BrownFox_N4_size90.png,4,90,False,1,MRV,100,0,100,0,1142.4
